idstatefrom,idaction,idstateto,probability,reward
13,3,23,0.0013000000000000004,-49.0000000000001
13,3,24,5e-4,-49.00000000000012
13,3,25,1e-4,-49.000000000000114
13,4,3,0.0029999999999999988,-88.99999999999991
13,4,4,0.011399999999999987,-89
13,4,5,0.029699999999999876,-89.00000000000033
13,4,6,0.051400000000000445,-88.99999999999908
13,4,7,0.07380000000000109,-88.99999999999875
13,4,8,0.09690000000000175,-88.99999999999815
13,4,9,0.1090000000000021,-88.99999999999774
13,4,10,0.1229000000000025,-88.99999999999758
13,4,11,0.11830000000000236,-88.99999999999761
13,4,12,0.11650000000000231,-88.99999999999763
13,4,13,0.08340000000000136,-88.99999999999875
13,4,14,0.071000000000001,-88.99999999999875
13,4,15,0.04770000000000034,-88.99999999999915
13,4,16,0.03049999999999987,-89.00000000000033
13,4,17,0.015299999999999963,-89.00000000000017
13,4,18,0.010299999999999993,-88.99999999999996
13,4,19,0.005400000000000001,-88.99999999999996
13,4,20,0.0026999999999999993,-88.99999999999991
13,4,21,6.000000000000001e-4,-88.99999999999989
13,4,22,2e-4,-88.99999999999989
14,0,5,2e-4,804
14,0,6,2e-4,804
14,0,7,5e-4,804
14,0,8,4e-4,804
14,0,9,0.0015000000000000005,803.9999999999999
14,0,10,0.0018000000000000006,803.9999999999999
14,0,11,0.0023,804.0000000000001
14,0,12,0.0023,804.0000000000001
14,0,13,0.005700000000000002,803.9999999999997
14,0,14,0.007200000000000006,803.9999999999993
14,0,15,0.009499999999999998,804.0000000000001
14,0,16,0.012699999999999979,804.0000000000026
14,0,17,0.01579999999999996,804.0000000000032
14,0,18,0.021699999999999924,804.0000000000036
14,0,19,0.02889999999999988,804.0000000000032
14,0,20,0.036000000000000004,803.9999999999998
14,0,21,0.037400000000000044,803.9999999999987
14,0,22,0.04780000000000034,803.9999999999917
14,0,23,0.05010000000000041,803.999999999991
14,0,24,0.05780000000000063,803.9999999999895
14,0,25,0.06070000000000071,803.999999999989
14,0,26,0.06350000000000079,803.9999999999884
14,0,27,0.06540000000000085,803.9999999999878
14,0,28,0.06540000000000085,803.9999999999878
14,0,29,0.060800000000000715,803.999999999989
14,0,30,0.05410000000000052,803.9999999999901
14,0,31,0.053500000000000505,803.9999999999902
14,0,32,0.04520000000000027,803.9999999999927
14,0,33,0.0394000000000001,803.9999999999974
14,0,34,0.0322999999999999,804.0000000000025
14,0,35,0.03199999999999989,804.0000000000027
14,0,36,0.024999999999999904,804.0000000000026
14,0,37,0.018199999999999945,804.0000000000033
14,0,38,0.014399999999999968,804.0000000000031
14,0,39,0.009799999999999996,804.0000000000003
14,0,40,0.007600000000000007,803.9999999999993
14,0,41,0.0049,804
14,0,42,0.0032999999999999982,804.0000000000006
14,0,43,0.0019000000000000006,803.9999999999999
14,0,44,0.0011000000000000003,803.9999999999999
14,0,45,9.000000000000002e-4,803.9999999999999
14,0,46,5e-4,804
14,0,47,1e-4,804
14,0,48,1e-4,804
14,0,50,1e-4,804
14,1,4,0.014399999999999968,4
14,1,5,0.03620000000000001,4
14,1,6,0.070900000000001,4
14,1,7,0.09740000000000176,4
14,1,8,0.10320000000000193,4
14,1,9,0.08310000000000135,4
14,1,10,0.0744000000000011,4
14,1,11,0.06480000000000083,4
14,1,12,0.059800000000000686,4
14,1,13,0.06170000000000074,4
14,1,14,0.059100000000000666,4
14,1,15,0.04830000000000036,4
14,1,16,0.0428000000000002,4
14,1,17,0.03900000000000009,4
14,1,18,0.03479999999999997,4
14,1,19,0.026999999999999892,4
14,1,20,0.021199999999999927,4
14,1,21,0.016299999999999957,4
14,1,22,0.015099999999999964,4
14,1,23,0.009599999999999997,4
14,1,24,0.006200000000000003,4
14,1,25,0.0059000000000000025,4
14,1,26,0.003399999999999998,4
14,1,27,0.0022,4
14,1,28,0.0013000000000000004,4
14,1,29,6.000000000000001e-4,4
14,1,30,5e-4,4
14,1,31,1e-4,4
14,1,32,3.0000000000000003e-4,4
14,1,33,2e-4,4
14,1,36,1e-4,4
14,1,37,1e-4,4
14,2,4,0.01249999999999998,-36.00000000000008
14,2,5,0.033199999999999924,-36.00000000000008
14,2,6,0.06460000000000082,-35.999999999999574
14,2,7,0.09000000000000155,-35.99999999999947
14,2,8,0.09910000000000181,-35.99999999999947
14,2,9,0.09250000000000162,-35.99999999999947
14,2,10,0.08290000000000135,-35.99999999999947
14,2,11,0.07500000000000112,-35.99999999999947
14,2,12,0.07540000000000113,-35.99999999999947
14,2,13,0.06900000000000095,-35.99999999999949
14,2,14,0.05960000000000068,-35.99999999999961
14,2,15,0.056600000000000594,-35.99999999999964
14,2,16,0.047600000000000336,-35.99999999999964
14,2,17,0.04010000000000012,-35.999999999999766
14,2,18,0.03089999999999987,-36.00000000000014
14,2,19,0.021099999999999928,-36.00000000000012
14,2,20,0.018299999999999945,-36.00000000000012
14,2,21,0.01089999999999999,-36.00000000000008
14,2,22,0.008200000000000006,-35.999999999999986
14,2,23,0.005400000000000001,-35.999999999999986
14,2,24,0.0023,-35.999999999999986
14,2,25,0.0017000000000000006,-35.99999999999999
14,2,26,0.0022,-35.999999999999986
14,2,27,4e-4,-36
14,2,28,2e-4,-36
14,2,29,2e-4,-36
14,2,30,1e-4,-36
14,3,4,0.008200000000000006,-76.00000000000007
14,3,5,0.024599999999999907,-76.00000000000033
14,3,6,0.05610000000000058,-75.99999999999973
14,3,7,0.08720000000000147,-75.9999999999992
14,3,8,0.0952000000000017,-75.9999999999992
14,3,9,0.10090000000000186,-75.9999999999992
14,3,10,0.09700000000000175,-75.9999999999992
14,3,11,0.09370000000000166,-75.9999999999992
14,3,12,0.09610000000000173,-75.9999999999992
14,3,13,0.08280000000000134,-75.9999999999992
14,3,14,0.066400000000000875,-75.99999999999949
14,3,15,0.05990000000000069,-75.99999999999964
14,3,16,0.04150000000000016,-75.99999999999982
14,3,17,0.03620000000000001,-76.00000000000007
14,3,18,0.019499999999999938,-76.00000000000033
14,3,19,0.01399999999999997,-76.00000000000024
14,3,20,0.010099999999999994,-76.00000000000016
14,3,21,0.005400000000000001,-76.00000000000006
14,3,22,0.0024,-76.0000000000001
14,3,23,0.0013000000000000004,-76.00000000000011
14,3,24,9.000000000000002e-4,-76.00000000000013
14,3,25,5e-4,-76.00000000000013
14,3,27,1e-4,-76.00000000000011
14,4,4,0.006900000000000005,-115.99999999999976
14,4,5,0.019399999999999938,-116.00000000000026
14,4,6,0.04570000000000028,-115.99999999999885
14,4,7,0.06980000000000097,-115.9999999999978
14,4,8,0.0845000000000014,-115.99999999999724
14,4,9,0.10450000000000197,-115.99999999999721
14,4,10,0.11500000000000227,-115.99999999999721
14,4,11,0.1264000000000024,-115.99999999999729
14,4,12,0.11010000000000213,-115.99999999999721
14,4,13,0.09130000000000159,-115.99999999999714
14,4,14,0.08060000000000128,-115.99999999999729
14,4,15,0.060800000000000715,-115.99999999999801
14,4,16,0.03910000000000009,-115.9999999999996
14,4,17,0.021699999999999924,-116.00000000000036
14,4,18,0.011199999999999988,-116.00000000000004
14,4,19,0.0059000000000000025,-115.9999999999998
14,4,20,0.003399999999999998,-115.99999999999997
14,4,21,0.0022,-115.99999999999989
14,4,22,0.0012000000000000003,-115.99999999999984
14,4,23,3.0000000000000003e-4,-115.99999999999989
15,0,7,3.0000000000000003e-4,775
15,0,8,7.000000000000001e-4,775
15,0,9,7.000000000000001e-4,775
15,0,10,9.000000000000002e-4,775
15,0,11,0.0015000000000000005,774.9999999999998
15,0,12,0.0022,775.0000000000001
15,0,13,0.004599999999999999,775
15,0,14,0.005600000000000002,774.9999999999995
15,0,15,0.005200000000000001,774.9999999999997
15,0,16,0.0093,775.0000000000002
15,0,17,0.012699999999999979,775.0000000000015
15,0,18,0.01579999999999996,775.0000000000015
15,0,19,0.02259999999999992,775.0000000000022
15,0,20,0.023499999999999913,775.0000000000025
15,0,21,0.030299999999999872,775.0000000000035
15,0,22,0.03680000000000003,774.9999999999998
15,0,23,0.046500000000000305,774.9999999999956
15,0,24,0.05160000000000045,774.9999999999943
15,0,25,0.05370000000000051,774.999999999994
15,0,26,0.05610000000000058,774.9999999999935
15,0,27,0.06250000000000076,774.9999999999922
15,0,28,0.06100000000000072,774.9999999999925
15,0,29,0.0638000000000008,774.9999999999918
15,0,30,0.0568000000000006,774.9999999999934
15,0,31,0.0569000000000006,774.9999999999934
15,0,32,0.050300000000000414,774.9999999999947
15,0,33,0.04740000000000033,774.9999999999953
15,0,34,0.04260000000000019,774.9999999999967
15,0,35,0.03870000000000008,774.9999999999985
15,0,36,0.03209999999999989,775.0000000000028
15,0,37,0.026599999999999895,775.0000000000034
15,0,38,0.020099999999999934,775.0000000000015
15,0,39,0.017799999999999948,775.0000000000015
15,0,40,0.011699999999999985,775.000000000001
15,0,41,0.010099999999999994,775.0000000000008
15,0,42,0.006400000000000004,774.9999999999994
15,0,43,0.004099999999999998,775.0000000000002
15,0,44,0.0038999999999999972,775.0000000000003
15,0,45,0.0024,775.0000000000003
15,0,46,0.0011000000000000003,774.9999999999999
15,0,47,0.0010000000000000002,775
15,0,48,7.000000000000001e-4,775
15,0,49,8.000000000000001e-4,775
15,0,50,6.000000000000001e-4,775
15,1,5,0.01589999999999996,-25.00000000000007
15,1,6,0.03840000000000007,-24.99999999999995
15,1,7,0.07500000000000112,-24.99999999999963
15,1,8,0.10520000000000199,-24.999999999999435
15,1,9,0.1090000000000021,-24.99999999999946
15,1,10,0.08620000000000144,-24.99999999999956
15,1,11,0.06940000000000096,-24.999999999999638
15,1,12,0.06470000000000083,-24.99999999999964
15,1,13,0.06470000000000083,-24.99999999999964
15,1,14,0.059100000000000666,-24.99999999999968
15,1,15,0.04910000000000038,-24.999999999999797
15,1,16,0.04600000000000029,-24.999999999999844
15,1,17,0.042700000000000196,-24.999999999999883
15,1,18,0.039900000000000116,-24.999999999999932
15,1,19,0.030299999999999872,-25.000000000000146
15,1,20,0.024799999999999905,-25.000000000000128
15,1,21,0.018199999999999945,-25.000000000000078
15,1,22,0.016199999999999957,-25.000000000000075
15,1,23,0.012199999999999982,-25.000000000000043
15,1,24,0.009499999999999998,-25
15,1,25,0.007200000000000006,-24.999999999999982
15,1,26,0.005600000000000002,-24.99999999999999
15,1,27,0.0037999999999999974,-25.000000000000018
15,1,28,0.0024999999999999996,-25
15,1,29,0.0019000000000000006,-24.999999999999993
15,1,30,8.000000000000001e-4,-24.999999999999993
15,1,31,6.000000000000001e-4,-24.999999999999996
15,1,32,7.000000000000001e-4,-24.999999999999993
15,1,34,2e-4,-25
15,1,36,1e-4,-25
15,1,38,1e-4,-25
15,2,5,0.013499999999999974,-65.00000000000006
15,2,6,0.03379999999999994,-64.99999999999997
15,2,7,0.07560000000000114,-64.99999999999945
15,2,8,0.10740000000000205,-64.99999999999945
15,2,9,0.11180000000000218,-64.99999999999945
15,2,10,0.09010000000000155,-64.99999999999945
15,2,11,0.08540000000000142,-64.99999999999945
15,2,12,0.07240000000000105,-64.99999999999949
15,2,13,0.07320000000000107,-64.99999999999949
15,2,14,0.06540000000000085,-64.99999999999963
15,2,15,0.05010000000000041,-64.9999999999997
15,2,16,0.05180000000000046,-64.9999999999997
15,2,17,0.04390000000000023,-64.99999999999984
15,2,18,0.0358,-64.99999999999991
15,2,19,0.0258999999999999,-65.00000000000013
15,2,20,0.02089999999999993,-65.00000000000013
15,2,21,0.013899999999999971,-65.00000000000006
15,2,22,0.011299999999999987,-65.00000000000003
15,2,23,0.0067000000000000046,-64.99999999999994
15,2,24,0.004199999999999998,-65.00000000000003
15,2,25,0.0030999999999999986,-65.00000000000003
15,2,26,0.0017000000000000006,-65
15,2,27,0.0010000000000000002,-65
15,2,28,6.000000000000001e-4,-65
15,2,29,4e-4,-65
15,2,30,1e-4,-65
15,3,5,0.013299999999999975,-105.00000000000017
15,3,6,0.03379999999999994,-104.99999999999994
15,3,7,0.06840000000000093,-104.9999999999981
15,3,8,0.10180000000000189,-104.99999999999805
15,3,9,0.10820000000000207,-104.999999999998
15,3,10,0.09960000000000183,-104.99999999999804
15,3,11,0.09680000000000175,-104.99999999999802
15,3,12,0.09070000000000157,-104.99999999999807
15,3,13,0.0814000000000013,-104.99999999999817
15,3,14,0.07490000000000112,-104.99999999999805
15,3,15,0.06590000000000086,-104.99999999999814
15,3,16,0.04900000000000038,-104.99999999999864
15,3,17,0.03890000000000009,-104.99999999999959
15,3,18,0.02749999999999989,-105.00000000000017
15,3,19,0.016399999999999956,-105.00000000000017
15,3,20,0.014299999999999969,-105.00000000000017
15,3,21,0.0078000000000000074,-104.99999999999994
15,3,22,0.005700000000000002,-104.99999999999999
15,3,23,0.0026999999999999993,-105.00000000000014
15,3,24,0.0015000000000000005,-105.00000000000009
15,3,25,4e-4,-105.00000000000013
15,3,26,5e-4,-105.00000000000013
15,3,27,3.0000000000000003e-4,-105.00000000000011
15,3,28,1e-4,-105.00000000000011
15,3,33,1e-4,-105.00000000000011
15,4,5,0.008500000000000004,-144.99999999999983
15,4,6,0.026699999999999894,-145.0000000000003
15,4,7,0.05720000000000061,-144.99999999999886
15,4,8,0.08610000000000144,-144.99999999999795
15,4,9,0.10840000000000208,-144.99999999999795
15,4,10,0.11180000000000218,-144.99999999999787
15,4,11,0.12400000000000252,-144.9999999999975
15,4,12,0.10790000000000206,-144.99999999999795
15,4,13,0.10250000000000191,-144.99999999999795
15,4,14,0.086300000000001445,-144.99999999999795
15,4,15,0.06820000000000093,-144.9999999999983
15,4,16,0.04590000000000029,-144.99999999999915
15,4,17,0.03139999999999987,-145.0000000000003
15,4,18,0.016399999999999956,-145.00000000000026
15,4,19,0.009999999999999995,-145.00000000000006
15,4,20,0.004599999999999999,-144.99999999999991
15,4,21,0.0018000000000000006,-144.99999999999986
15,4,22,0.0013000000000000004,-144.99999999999986
15,4,23,6.000000000000001e-4,-144.9999999999999
15,4,24,3.0000000000000003e-4,-144.9999999999999
15,4,27,1e-4,-144.9999999999999
16,0,6,2e-4,744
16,0,7,2e-4,744
16,0,8,3.0000000000000003e-4,744
16,0,9,2e-4,744
16,0,10,4e-4,744
16,0,11,9.000000000000002e-4,743.9999999999998
16,0,12,0.0018000000000000006,743.9999999999999
16,0,13,0.0030999999999999986,744.0000000000007
16,0,14,0.002899999999999999,744.0000000000005
16,0,15,0.006500000000000004,743.9999999999995
16,0,16,0.0063000000000000035,743.9999999999997
16,0,17,0.008500000000000004,743.9999999999995
16,0,18,0.01249999999999998,744.0000000000016
16,0,19,0.018399999999999944,744.0000000000023
16,0,20,0.022999999999999916,744.000000000003
16,0,21,0.026899999999999893,744.0000000000025
16,0,22,0.027699999999999888,744.0000000000025
16,0,23,0.03349999999999993,744.0000000000008
16,0,24,0.04000000000000012,743.9999999999966
16,0,25,0.04710000000000032,743.9999999999917
16,0,26,0.05290000000000049,743.9999999999901
16,0,27,0.05950000000000068,743.9999999999891
16,0,28,0.056300000000000586,743.9999999999894
16,0,29,0.05530000000000056,743.9999999999897
16,0,30,0.06250000000000076,743.9999999999886
16,0,31,0.05750000000000062,743.9999999999893
16,0,32,0.053800000000000514,743.9999999999899
16,0,33,0.05080000000000043,743.9999999999906
16,0,34,0.047500000000000334,743.9999999999916
16,0,35,0.044400000000000245,743.9999999999931
16,0,36,0.039900000000000116,743.9999999999966
16,0,37,0.03269999999999991,744.0000000000014
16,0,38,0.027699999999999888,744.0000000000025
16,0,39,0.021299999999999927,744.0000000000024
16,0,40,0.018299999999999945,744.0000000000023
16,0,41,0.01589999999999996,744.0000000000022
16,0,42,0.010999999999999989,744.000000000001
16,0,43,0.008600000000000003,743.9999999999995
16,0,44,0.006800000000000005,743.9999999999994
16,0,45,0.0051,744
16,0,46,0.0035999999999999977,744.0000000000007
16,0,47,0.0024,744.0000000000002
16,0,48,0.0021000000000000003,744
16,0,49,0.0014000000000000004,743.9999999999999
16,0,50,0.0023,744.0000000000001
16,1,5,0.016399999999999956,-56.000000000000206
16,1,6,0.036000000000000004,-56.00000000000004
16,1,7,0.0743000000000011,-55.99999999999899
16,1,8,0.105500000000002,-55.999999999998884
16,1,9,0.10330000000000193,-55.999999999998884
16,1,10,0.08760000000000148,-55.99999999999908
16,1,11,0.07170000000000103,-55.999999999999
16,1,12,0.06470000000000083,-55.99999999999914
16,1,13,0.05830000000000064,-55.99999999999922
16,1,14,0.05460000000000054,-55.999999999999275
16,1,15,0.052400000000000474,-55.99999999999932
16,1,16,0.04810000000000035,-55.999999999999424
16,1,17,0.04360000000000022,-55.999999999999616
16,1,18,0.037400000000000044,-55.99999999999998
16,1,19,0.02909999999999988,-56.00000000000028
16,1,20,0.024899999999999905,-56.00000000000026
16,1,21,0.02239999999999992,-56.00000000000028
16,1,22,0.017099999999999952,-56.000000000000206
16,1,23,0.013599999999999973,-56.00000000000016
16,1,24,0.0093,-55.999999999999986
16,1,25,0.007200000000000006,-55.99999999999993
16,1,26,0.006800000000000005,-55.99999999999993
16,1,27,0.0051,-55.99999999999998
16,1,28,0.0035999999999999977,-56.00000000000003
16,1,29,0.0025999999999999994,-56.00000000000001
16,1,30,0.0019000000000000006,-55.99999999999998
16,1,31,7.000000000000001e-4,-55.99999999999999
16,1,32,8.000000000000001e-4,-55.999999999999986
16,1,33,3.0000000000000003e-4,-55.99999999999999
16,1,34,3.0000000000000003e-4,-55.99999999999999
16,1,35,1e-4,-56
16,1,36,1e-4,-56
16,1,37,2e-4,-56
16,2,5,0.014999999999999965,-96.0000000000002
16,2,6,0.03279999999999991,-96.0000000000002
16,2,7,0.06690000000000089,-95.99999999999885
16,2,8,0.09280000000000163,-95.99999999999854
16,2,9,0.10750000000000205,-95.99999999999852
16,2,10,0.08950000000000154,-95.99999999999854
16,2,11,0.08350000000000136,-95.99999999999861
16,2,12,0.07190000000000103,-95.99999999999868
16,2,13,0.06850000000000094,-95.99999999999878
16,2,14,0.06580000000000086,-95.99999999999888
16,2,15,0.05880000000000066,-95.99999999999908
16,2,16,0.05060000000000042,-95.99999999999949
16,2,17,0.04250000000000019,-95.99999999999999
16,2,18,0.03910000000000009,-96.00000000000003
16,2,19,0.02899999999999988,-96.00000000000037
16,2,20,0.02409999999999991,-96.00000000000037
16,2,21,0.018799999999999942,-96.00000000000028
16,2,22,0.01589999999999996,-96.00000000000021
16,2,23,0.009799999999999996,-95.99999999999997
16,2,24,0.005800000000000002,-95.99999999999991
16,2,25,0.0039999999999999975,-96.00000000000006
16,2,26,0.0029999999999999988,-96.00000000000006
16,2,27,9.000000000000002e-4,-95.99999999999999
16,2,28,0.0023,-96.00000000000001
16,2,29,6.000000000000001e-4,-95.99999999999999
16,2,30,4e-4,-96
16,2,33,1e-4,-96
16,2,35,1e-4,-96
16,3,5,0.01239999999999998,-136.00000000000026
16,3,6,0.029599999999999876,-136.00000000000043
16,3,7,0.0569000000000006,-135.99999999999906
16,3,8,0.09380000000000166,-135.9999999999989
16,3,9,0.1020000000000019,-135.9999999999989
16,3,10,0.09350000000000165,-135.9999999999989
16,3,11,0.0987000000000018,-135.9999999999989
16,3,12,0.08360000000000137,-135.9999999999989
16,3,13,0.08430000000000139,-135.9999999999989
16,3,14,0.07370000000000108,-135.9999999999989
16,3,15,0.06520000000000084,-135.99999999999892
16,3,16,0.0602000000000007,-135.99999999999906
16,3,17,0.045100000000000265,-135.99999999999912
16,3,18,0.0322999999999999,-136.0000000000003
16,3,19,0.026199999999999897,-136.0000000000004
16,3,20,0.01599999999999996,-136.00000000000034
16,3,21,0.012699999999999979,-136.00000000000026
16,3,22,0.005300000000000001,-136.00000000000009
16,3,23,0.0039999999999999975,-136.00000000000017
16,3,24,0.0024999999999999996,-136.0000000000002
16,3,25,0.0010000000000000002,-136.0000000000001
16,3,26,6.000000000000001e-4,-136.0000000000001
16,3,27,1e-4,-136.0000000000001
16,3,28,2e-4,-136.0000000000001
16,3,29,1e-4,-136.0000000000001
16,4,5,0.0078000000000000074,-176.0000000000001
16,4,6,0.02079999999999993,-176.00000000000068
16,4,7,0.05300000000000049,-175.99999999999818
16,4,8,0.07840000000000122,-175.99999999999721
16,4,9,0.09550000000000171,-175.9999999999968
16,4,10,0.11300000000000221,-175.99999999999622
16,4,11,0.11400000000000224,-175.99999999999616
16,4,12,0.10690000000000204,-175.99999999999636
16,4,13,0.10670000000000203,-175.99999999999636
16,4,14,0.08570000000000143,-175.99999999999721
16,4,15,0.07030000000000099,-175.99999999999739
16,4,16,0.05400000000000052,-175.9999999999981
16,4,17,0.04000000000000012,-175.99999999999966
16,4,18,0.025399999999999902,-176.00000000000057
16,4,19,0.01419999999999997,-176.0000000000006
16,4,20,0.0081000000000000065,-176.0000000000001
16,4,21,0.002899999999999999,-176.00000000000003
16,4,22,0.0021000000000000003,-175.99999999999991
16,4,23,5e-4,-175.99999999999991
16,4,24,5e-4,-175.99999999999991
16,4,25,1e-4,-175.9999999999999
16,4,26,1e-4,-175.9999999999999
17,0,6,1e-4,711
17,0,7,2e-4,710.9999999999999
17,0,8,6.000000000000001e-4,710.9999999999999
17,0,9,1e-4,711
17,0,10,6.000000000000001e-4,710.9999999999999
17,0,11,6.000000000000001e-4,710.9999999999999
17,0,12,0.0015000000000000005,710.9999999999999
17,0,13,0.0016000000000000005,710.9999999999999
17,0,14,0.003499999999999998,711.0000000000003
17,0,15,0.0039999999999999975,711.0000000000003
17,0,16,0.005600000000000002,710.9999999999999
17,0,17,0.0078000000000000074,710.9999999999992
17,0,18,0.008800000000000002,710.9999999999992
17,0,19,0.011599999999999985,710.9999999999992
17,0,20,0.014599999999999967,710.9999999999992
17,0,21,0.018199999999999945,710.9999999999992
17,0,22,0.02219999999999992,710.9999999999992
17,0,23,0.029799999999999875,710.9999999999992
17,0,24,0.031499999999999875,710.999999999999
17,0,25,0.03820000000000007,710.9999999999943
17,0,26,0.04210000000000018,710.9999999999936
17,0,27,0.04880000000000037,710.9999999999934
17,0,28,0.05260000000000048,710.9999999999932
17,0,29,0.05410000000000052,710.9999999999932
17,0,30,0.06160000000000074,710.999999999993
17,0,31,0.05640000000000059,710.999999999993
17,0,32,0.057300000000000614,710.999999999993
17,0,33,0.059400000000000674,710.999999999993
17,0,34,0.05510000000000055,710.999999999993
17,0,35,0.04570000000000028,710.9999999999934
17,0,36,0.04780000000000034,710.9999999999934
17,0,37,0.0393000000000001,710.9999999999941
17,0,38,0.032199999999999895,710.9999999999986
17,0,39,0.03039999999999987,710.9999999999992
17,0,40,0.024399999999999908,710.9999999999992
17,0,41,0.021599999999999925,710.9999999999992
17,0,42,0.017899999999999947,710.9999999999992
17,0,43,0.013599999999999973,710.9999999999992
17,0,44,0.009899999999999996,710.9999999999992
17,0,45,0.0093,710.9999999999992
17,0,46,0.0059000000000000025,710.9999999999998
17,0,47,0.0043999999999999985,711.0000000000001
17,0,48,0.003399999999999998,711.0000000000003
17,0,49,0.0023,711.0000000000001
17,0,50,0.003399999999999998,711.0000000000003
17,1,6,0.015399999999999962,-89.0000000000003
17,1,7,0.04000000000000012,-88.99999999999949
17,1,8,0.0812000000000013,-88.99999999999875
17,1,9,0.11170000000000217,-88.99999999999783
17,1,10,0.11010000000000213,-88.99999999999784
17,1,11,0.08740000000000148,-88.99999999999875
17,1,12,0.071000000000001,-88.99999999999875
17,1,13,0.05850000000000065,-88.99999999999889
17,1,14,0.05270000000000048,-88.99999999999903
17,1,15,0.0533000000000005,-88.999999999999
17,1,16,0.05120000000000044,-88.99999999999908
17,1,17,0.04250000000000019,-88.99999999999932
17,1,18,0.039900000000000116,-88.99999999999949
17,1,19,0.04010000000000012,-88.99999999999947
17,1,20,0.029999999999999874,-89.00000000000036
17,1,21,0.02729999999999989,-89.00000000000036
17,1,22,0.019899999999999935,-89.00000000000034
17,1,23,0.016599999999999955,-89.0000000000003
17,1,24,0.011899999999999984,-89.00000000000014
17,1,25,0.012099999999999982,-89.00000000000017
17,1,26,0.008800000000000002,-88.99999999999999
17,1,27,0.0059000000000000025,-89
17,1,28,0.0030999999999999986,-89.00000000000009
17,1,29,0.0036999999999999976,-89.00000000000011
17,1,30,0.0013000000000000004,-88.99999999999999
17,1,31,0.0016000000000000005,-88.99999999999997
17,1,32,9.000000000000002e-4,-89
17,1,33,5e-4,-89.00000000000001
17,1,34,6.000000000000001e-4,-89.00000000000001
17,1,35,4e-4,-89
17,1,38,1e-4,-89
17,1,39,2e-4,-89
17,1,40,1e-4,-89
17,2,6,0.01399999999999997,-128.99999999999994
17,2,7,0.038100000000000064,-128.99999999999915
17,2,8,0.07750000000000119,-128.9999999999978
17,2,9,0.11040000000000214,-128.9999999999978
17,2,10,0.10840000000000208,-128.9999999999978
17,2,11,0.08710000000000147,-128.9999999999978
17,2,12,0.08010000000000127,-128.9999999999978
17,2,13,0.06680000000000089,-128.9999999999981
17,2,14,0.06450000000000082,-128.99999999999858
17,2,15,0.06130000000000073,-128.99999999999864
17,2,16,0.057300000000000614,-128.99999999999864
17,2,17,0.05010000000000041,-128.99999999999864
17,2,18,0.04380000000000023,-128.99999999999864
17,2,19,0.03439999999999996,-128.99999999999972
17,2,20,0.028099999999999885,-129.00000000000009
17,2,21,0.022999999999999916,-129.00000000000009
17,2,22,0.01579999999999996,-128.99999999999994
17,2,23,0.013599999999999973,-128.99999999999994
17,2,24,0.0093,-128.99999999999991
17,2,25,0.005600000000000002,-128.99999999999994
17,2,26,0.0037999999999999974,-129.00000000000006
17,2,27,0.0025999999999999994,-129.00000000000006
17,2,28,0.0018000000000000006,-128.99999999999997
17,2,29,0.0014000000000000004,-128.99999999999997
17,2,30,4e-4,-128.99999999999997
17,2,31,4e-4,-128.99999999999997
17,2,32,4e-4,-128.99999999999997
17,3,6,0.011699999999999985,-169.00000000000014
17,3,7,0.033599999999999935,-169.0000000000006
17,3,8,0.06610000000000087,-168.9999999999983
17,3,9,0.10190000000000189,-168.99999999999764
17,3,10,0.11680000000000232,-168.99999999999713
17,3,11,0.09340000000000165,-168.99999999999807
17,3,12,0.09820000000000179,-168.99999999999784
17,3,13,0.08720000000000147,-168.99999999999807
17,3,14,0.07830000000000122,-168.99999999999807
17,3,15,0.06780000000000092,-168.9999999999982
17,3,16,0.06180000000000074,-168.9999999999985
17,3,17,0.051000000000000434,-168.99999999999926
17,3,18,0.03960000000000011,-169.00000000000014
17,3,19,0.03129999999999987,-169.0000000000008
17,3,20,0.021999999999999922,-169.0000000000005
17,3,21,0.013499999999999974,-169.00000000000023
17,3,22,0.010499999999999992,-169.0000000000001
17,3,23,0.005700000000000002,-169.00000000000003
17,3,24,0.0036999999999999976,-169.00000000000026
17,3,25,0.002899999999999999,-169.00000000000017
17,3,26,0.0011000000000000003,-169.00000000000006
17,3,27,0.0013000000000000004,-169.00000000000006
17,3,28,2e-4,-169.0000000000001
17,3,29,2e-4,-169.0000000000001
17,3,30,2e-4,-169.0000000000001
17,4,6,0.010299999999999993,-209.00000000000009
17,4,7,0.02879999999999988,-209.00000000000088
17,4,8,0.06060000000000071,-208.99999999999665
17,4,9,0.09810000000000178,-208.99999999999537
17,4,10,0.11530000000000228,-208.99999999999537
17,4,11,0.12040000000000242,-208.99999999999537
17,4,12,0.10850000000000208,-208.9999999999954
17,4,13,0.10530000000000199,-208.9999999999954
17,4,14,0.09140000000000159,-208.99999999999628
17,4,15,0.07960000000000125,-208.99999999999608
17,4,16,0.06090000000000072,-208.99999999999662
17,4,17,0.045800000000000285,-208.99999999999787
17,4,18,0.03079999999999987,-209.00000000000088
17,4,19,0.021299999999999927,-209.00000000000065
17,4,20,0.011299999999999987,-209.0000000000002
17,4,21,0.005200000000000001,-208.99999999999986
17,4,22,0.0035999999999999977,-209.00000000000003
17,4,23,0.0018000000000000006,-208.99999999999974
17,4,24,7.000000000000001e-4,-208.99999999999983
17,4,25,3.0000000000000003e-4,-208.99999999999986
18,0,8,1e-4,676
18,0,9,1e-4,676
